SiteID,Date,Time,Date.Time,Water.Temp.C,Air.LoggerID,Air.RowID,Air.Temp.C,Water.P.psi,Air.BP.psi,Sensor.Depth.ft,DO.mg.L,DO.adj.mg.L,DO.pctsat.percent,Water.LoggerID,Water.RowID,Logger.Deployment,Flag.Date.Time,Flag.Water.Temp.C,Flag.Air.Temp.C,Flag.Air.BP.psi,Flag.Water.P.psi,Flag.Sensor.Depth.ft,Flag.DO.mg.L,Flag.DO.adj.mg.L,Flag.DO.pctsat.percent,Month,Day,Year,MonthDay,Flag.Gross.Water.Temp.C,Flag.Spike.Water.Temp.C,Flag.RoC.Water.Temp.C,Flag.Flat.Water.Temp.C,Flag.Gross.Air.Temp.C,Flag.Spike.Air.Temp.C,Flag.RoC.Air.Temp.C,Flag.Flat.Air.Temp.C,Flag.Gross.Water.P.psi,Flag.Spike.Water.P.psi,Flag.RoC.Water.P.psi,Flag.Flat.Water.P.psi,Flag.Gross.Air.BP.psi,Flag.Spike.Air.BP.psi,Flag.RoC.Air.BP.psi,Flag.Flat.Air.BP.psi,Flag.Gross.Sensor.Depth.ft,Flag.Spike.Sensor.Depth.ft,Flag.RoC.Sensor.Depth.ft,Flag.Flat.Sensor.Depth.ft,Flag.Gross.DO.mg.L,Flag.Spike.DO.mg.L,Flag.RoC.DO.mg.L,Flag.Flat.DO.mg.L,Flag.Gross.DO.adj.mg.L,Flag.Spike.DO.adj.mg.L,Flag.RoC.DO.adj.mg.L,Flag.Flat.DO.adj.mg.L,Flag.Gross.DO.pctsat.percent,Flag.Spike.DO.pctsat.percent,Flag.RoC.DO.pctsat.percent,Flag.Flat.DO.pctsat.percent,Comment.MOD.Date.Time,RAW.Date.Time,Comment.MOD.Water.Temp.C,RAW.Water.Temp.C,Comment.MOD.Air.Temp.C,RAW.Air.Temp.C,Comment.MOD.Air.BP.psi,RAW.Air.BP.psi,Comment.MOD.Water.P.psi,RAW.Water.P.psi,Comment.MOD.Sensor.Depth.ft,RAW.Sensor.Depth.ft,Comment.MOD.DO.mg.L,RAW.DO.mg.L,Comment.MOD.DO.adj.mg.L,RAW.DO.adj.mg.L,Comment.MOD.DO.pctsat.percent,RAW.DO.pctsat.percent,RAW.Flag.Date.Time,RAW.Flag.Water.Temp.C,RAW.Flag.Air.Temp.C,RAW.Flag.Air.BP.psi,RAW.Flag.Water.P.psi,RAW.Flag.Sensor.Depth.ft,RAW.Flag.DO.mg.L,RAW.Flag.DO.adj.mg.L,RAW.Flag.DO.pctsat.percent
TestDOPct,2014-08-11,01:00:00,2014-08-11 01:00:00,20.138,10229556,653,21.187,14.1109,13.9866,0.287,20.138,20.148,80.592,10229567,653,NA,,P,P,P,P,P,F,F,P,8,11,2014,0811,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,,2014-08-11 01:00:00,,20.138,,21.187,,13.9866,,14.1109,,0.287,,20.138,,20.148,,80.592,,P,P,P,P,P,F,F,P
TestDOPct,2014-08-11,01:30:00,2014-08-11 01:30:00,20.138,10229556,654,21.091,14.1038,13.979,0.288,20.138,20.148,80.592,10229567,654,NA,,P,P,P,P,P,F,F,P,8,11,2014,0811,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,,2014-08-11 01:30:00,,20.138,,21.091,,13.979,,14.1038,,0.288,,20.138,,20.148,,80.592,,P,P,P,P,P,F,F,P
TestDOPct,2014-08-11,02:00:00,2014-08-11 02:00:00,20.138,10229556,655,21.091,14.0991,13.9742,0.289,20.138,20.148,80.592,10229567,655,NA,,P,P,P,P,P,F,F,P,8,11,2014,0811,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,,2014-08-11 02:00:00,,20.138,,21.091,,13.9742,,14.0991,,0.289,,20.138,,20.148,,80.592,,P,P,P,P,P,F,F,P
TestDOPct,2014-08-11,02:30:00,2014-08-11 02:30:00,20.043,10229556,656,20.996,14.101,13.9784,0.283,20.043,20.053,80.212,10229567,656,NA,,P,P,P,P,P,F,F,P,8,11,2014,0811,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,,2014-08-11 02:30:00,,20.043,,20.996,,13.9784,,14.101,,0.283,,20.043,,20.053,,80.212,,P,P,P,P,P,F,F,P
TestDOPct,2014-08-11,03:00:00,2014-08-11 03:00:00,20.043,10229556,657,20.996,14.0964,13.9738,0.283,20.043,20.053,80.212,10229567,657,NA,,P,P,P,P,P,F,F,P,8,11,2014,0811,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,,2014-08-11 03:00:00,,20.043,,20.996,,13.9738,,14.0964,,0.283,,20.043,,20.053,,80.212,,P,P,P,P,P,F,F,P
TestDOPct,2014-08-11,03:30:00,2014-08-11 03:30:00,20.043,10229556,658,20.901,14.0964,13.9709,0.29,20.043,20.053,80.212,10229567,658,NA,,P,P,P,P,P,F,F,P,8,11,2014,0811,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,,2014-08-11 03:30:00,,20.043,,20.901,,13.9709,,14.0964,,0.29,,20.043,,20.053,,80.212,,P,P,P,P,P,F,F,P
TestDOPct,2014-08-11,04:00:00,2014-08-11 04:00:00,20.043,10229556,659,20.805,14.0964,13.9703,0.291,20.043,20.053,80.212,10229567,659,NA,,P,P,P,P,P,F,F,P,8,11,2014,0811,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,,2014-08-11 04:00:00,,20.043,,20.805,,13.9703,,14.0964,,0.291,,20.043,,20.053,,80.212,,P,P,P,P,P,F,F,P
TestDOPct,2014-08-11,04:30:00,2014-08-11 04:30:00,19.948,10229556,660,20.71,14.0982,13.9722,0.291,19.948,19.958,79.832,10229567,660,NA,,P,P,P,P,P,S,S,P,8,11,2014,0811,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-08-11 04:30:00,,19.948,,20.71,,13.9722,,14.0982,,0.291,,19.948,,19.958,,79.832,,P,P,P,P,P,S,S,P
TestDOPct,2014-08-11,05:00:00,2014-08-11 05:00:00,19.948,10229556,661,20.615,14.0982,13.9764,0.282,19.948,19.958,79.832,10229567,661,NA,,P,P,P,P,P,S,S,P,8,11,2014,0811,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-08-11 05:00:00,,19.948,,20.615,,13.9764,,14.0982,,0.282,,19.948,,19.958,,79.832,,P,P,P,P,P,S,S,P
TestDOPct,2014-08-11,05:30:00,2014-08-11 05:30:00,19.948,10229556,662,20.615,14.0982,13.9764,0.282,19.948,19.958,79.832,10229567,662,NA,,P,P,P,P,P,S,S,P,8,11,2014,0811,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-08-11 05:30:00,,19.948,,20.615,,13.9764,,14.0982,,0.282,,19.948,,19.958,,79.832,,P,P,P,P,P,S,S,P
TestDOPct,2014-08-11,06:00:00,2014-08-11 06:00:00,19.948,10229556,663,20.519,14.103,13.9806,0.283,19.948,19.958,79.832,10229567,663,NA,,P,P,P,P,P,S,S,P,8,11,2014,0811,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-08-11 06:00:00,,19.948,,20.519,,13.9806,,14.103,,0.283,,19.948,,19.958,,79.832,,P,P,P,P,P,S,S,P
TestDOPct,2014-08-11,06:30:00,2014-08-11 06:30:00,19.948,10229556,664,20.519,14.103,13.9783,0.288,19.948,19.958,79.832,10229567,664,NA,,P,P,P,P,P,S,S,P,8,11,2014,0811,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-08-11 06:30:00,,19.948,,20.519,,13.9783,,14.103,,0.288,,19.948,,19.958,,79.832,,P,P,P,P,P,S,S,P
TestDOPct,2014-08-11,07:00:00,2014-08-11 07:00:00,19.853,10229556,665,20.519,14.1049,13.9806,0.287,19.853,19.863,79.452,10229567,665,NA,,P,P,P,P,P,S,S,P,8,11,2014,0811,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-08-11 07:00:00,,19.853,,20.519,,13.9806,,14.1049,,0.287,,19.853,,19.863,,79.452,,P,P,P,P,P,S,S,P
TestDOPct,2014-08-11,07:30:00,2014-08-11 07:30:00,19.853,10229556,666,20.519,14.1072,13.9829,0.287,19.853,19.863,79.452,10229567,666,NA,,P,P,P,P,P,S,S,P,8,11,2014,0811,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-08-11 07:30:00,,19.853,,20.519,,13.9829,,14.1072,,0.287,,19.853,,19.863,,79.452,,P,P,P,P,P,S,S,P
TestDOPct,2014-08-11,08:00:00,2014-08-11 08:00:00,19.948,10229556,667,20.71,14.11,13.9864,0.286,19.948,19.958,79.832,10229567,667,NA,,P,P,P,P,P,S,S,P,8,11,2014,0811,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-08-11 08:00:00,,19.948,,20.71,,13.9864,,14.11,,0.286,,19.948,,19.958,,79.832,,P,P,P,P,P,S,S,P
TestDOPct,2014-08-11,08:30:00,2014-08-11 08:30:00,19.948,10229556,668,20.805,14.11,13.9845,0.29,19.948,19.958,79.832,10229567,668,NA,,P,P,P,P,P,S,S,P,8,11,2014,0811,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-08-11 08:30:00,,19.948,,20.805,,13.9845,,14.11,,0.29,,19.948,,19.958,,79.832,,P,P,P,P,P,S,S,P
TestDOPct,2014-08-11,09:00:00,2014-08-11 09:00:00,19.948,10229556,669,21.091,14.11,13.9861,0.286,19.948,19.958,79.832,10229567,669,NA,,P,P,P,P,P,S,S,P,8,11,2014,0811,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-08-11 09:00:00,,19.948,,21.091,,13.9861,,14.11,,0.286,,19.948,,19.958,,79.832,,P,P,P,P,P,S,S,P
TestDOPct,2014-08-11,09:30:00,2014-08-11 09:30:00,20.043,10229556,670,21.473,14.1081,13.9811,0.294,20.043,20.053,80.212,10229567,670,NA,,P,P,P,P,P,F,F,P,8,11,2014,0811,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,,2014-08-11 09:30:00,,20.043,,21.473,,13.9811,,14.1081,,0.294,,20.043,,20.053,,80.212,,P,P,P,P,P,F,F,P
TestDOPct,2014-08-11,10:00:00,2014-08-11 10:00:00,20.138,10229556,671,22.046,14.1061,13.9819,0.287,20.138,20.148,80.592,10229567,671,NA,,P,P,P,P,P,F,F,P,8,11,2014,0811,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,,2014-08-11 10:00:00,,20.138,,22.046,,13.9819,,14.1061,,0.287,,20.138,,20.148,,80.592,,P,P,P,P,P,F,F,P
TestDOPct,2014-08-11,10:30:00,2014-08-11 10:30:00,20.329,10229556,672,22.908,14.1046,13.9819,0.284,20.329,20.339,81.356,10229567,672,NA,,P,P,P,P,P,F,F,P,8,11,2014,0811,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,,2014-08-11 10:30:00,,20.329,,22.908,,13.9819,,14.1046,,0.284,,20.329,,20.339,,81.356,,P,P,P,P,P,F,F,P
TestDOPct,2014-08-11,11:00:00,2014-08-11 11:00:00,20.329,10229556,673,23.1,14.0998,13.9829,0.27,20.329,20.339,81.356,10229567,673,NA,,P,P,P,P,P,F,F,P,8,11,2014,0811,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,,2014-08-11 11:00:00,,20.329,,23.1,,13.9829,,14.0998,,0.27,,20.329,,20.339,,81.356,,P,P,P,P,P,F,F,P
TestDOPct,2014-08-11,11:30:00,2014-08-11 11:30:00,20.424,10229556,674,23.196,14.1003,13.9764,0.286,20.424,20.434,81.736,10229567,674,NA,,P,P,P,P,S,F,F,P,8,11,2014,0811,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,F,P,P,P,F,P,P,P,P,P,P,P,,2014-08-11 11:30:00,,20.424,,23.196,,13.9764,,14.1003,,0.286,,20.424,,20.434,,81.736,,P,P,P,P,S,F,F,P
TestDOPct,2014-08-11,12:00:00,2014-08-11 12:00:00,20.519,10229556,675,23.484,14.0936,13.9732,0.278,20.519,20.529,82.116,10229567,675,NA,,P,P,P,P,P,F,F,P,8,11,2014,0811,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,,2014-08-11 12:00:00,,20.519,,23.484,,13.9732,,14.0936,,0.278,,20.519,,20.529,,82.116,,P,P,P,P,P,F,F,P
TestDOPct,2014-08-11,12:30:00,2014-08-11 12:30:00,20.71,10229556,676,23.869,14.085,13.9637,0.281,20.71,20.72,82.88,10229567,676,NA,,P,P,P,P,P,F,F,P,8,11,2014,0811,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,,2014-08-11 12:30:00,,20.71,,23.869,,13.9637,,14.085,,0.281,,20.71,,20.72,,82.88,,P,P,P,P,P,F,F,P
TestDOPct,2014-08-11,13:00:00,2014-08-11 13:00:00,20.805,10229556,677,24.158,14.0855,13.9629,0.283,20.805,20.815,83.26,10229567,677,NA,,P,P,P,P,P,F,F,P,8,11,2014,0811,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,,2014-08-11 13:00:00,,20.805,,24.158,,13.9629,,14.0855,,0.283,,20.805,,20.815,,83.26,,P,P,P,P,P,F,F,P
TestDOPct,2014-08-11,13:30:00,2014-08-11 13:30:00,20.901,10229556,678,24.351,14.0811,13.9592,0.282,20.901,20.911,83.644,10229567,678,NA,,P,P,P,P,P,F,F,P,8,11,2014,0811,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,,2014-08-11 13:30:00,,20.901,,24.351,,13.9592,,14.0811,,0.282,,20.901,,20.911,,83.644,,P,P,P,P,P,F,F,P
TestDOPct,2014-08-11,14:00:00,2014-08-11 14:00:00,21.091,10229556,679,24.641,14.0774,13.9538,0.286,21.091,21.101,84.404,10229567,679,NA,,P,P,P,P,P,F,F,P,8,11,2014,0811,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,,2014-08-11 14:00:00,,21.091,,24.641,,13.9538,,14.0774,,0.286,,21.091,,21.101,,84.404,,P,P,P,P,P,F,F,P
TestDOPct,2014-08-11,14:30:00,2014-08-11 14:30:00,21.282,10229556,680,25.028,14.0758,13.9512,0.288,21.282,21.292,85.168,10229567,680,NA,,P,P,P,P,P,F,F,P,8,11,2014,0811,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,,2014-08-11 14:30:00,,21.282,,25.028,,13.9512,,14.0758,,0.288,,21.282,,21.292,,85.168,,P,P,P,P,P,F,F,P
TestDOPct,2014-08-11,15:00:00,2014-08-11 15:00:00,21.473,10229556,681,25.222,14.0742,13.9499,0.287,21.473,21.483,85.932,10229567,681,NA,,P,P,P,P,P,F,F,P,8,11,2014,0811,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,,2014-08-11 15:00:00,,21.473,,25.222,,13.9499,,14.0742,,0.287,,21.473,,21.483,,85.932,,P,P,P,P,P,F,F,P
TestDOPct,2014-08-11,15:30:00,2014-08-11 15:30:00,21.664,10229556,682,25.125,14.0679,13.947,0.28,21.664,21.674,86.696,10229567,682,NA,,P,P,P,P,P,F,F,P,8,11,2014,0811,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,,2014-08-11 15:30:00,,21.664,,25.125,,13.947,,14.0679,,0.28,,21.664,,21.674,,86.696,,P,P,P,P,P,F,F,P
TestDOPct,2014-08-11,16:00:00,2014-08-11 16:00:00,21.664,10229556,683,24.835,14.0587,13.9383,0.278,21.664,21.674,86.696,10229567,683,NA,,P,P,P,P,P,F,F,P,8,11,2014,0811,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,,2014-08-11 16:00:00,,21.664,,24.835,,13.9383,,14.0587,,0.278,,21.664,,21.674,,86.696,,P,P,P,P,P,F,F,P
TestDOPct,2014-08-11,16:30:00,2014-08-11 16:30:00,21.76,10229556,684,24.641,14.0543,13.9325,0.282,21.76,21.77,87.08,10229567,684,NA,,P,P,P,P,P,F,F,P,8,11,2014,0811,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,,2014-08-11 16:30:00,,21.76,,24.641,,13.9325,,14.0543,,0.282,,21.76,,21.77,,87.08,,P,P,P,P,P,F,F,P
TestDOPct,2014-08-11,17:00:00,2014-08-11 17:00:00,21.664,10229556,685,24.351,14.0539,13.9309,0.284,21.664,21.674,86.696,10229567,685,NA,,P,P,P,P,P,F,F,P,8,11,2014,0811,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,,2014-08-11 17:00:00,,21.664,,24.351,,13.9309,,14.0539,,0.284,,21.664,,21.674,,86.696,,P,P,P,P,P,F,F,P
TestDOPct,2014-08-11,17:30:00,2014-08-11 17:30:00,21.569,10229556,686,24.158,14.0513,13.9299,0.281,21.569,21.579,86.316,10229567,686,NA,,P,P,P,P,P,F,F,P,8,11,2014,0811,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,,2014-08-11 17:30:00,,21.569,,24.158,,13.9299,,14.0513,,0.281,,21.569,,21.579,,86.316,,P,P,P,P,P,F,F,P
TestDOPct,2014-08-11,18:00:00,2014-08-11 18:00:00,21.473,10229556,687,23.966,14.0508,13.9264,0.288,21.473,21.483,85.932,10229567,687,NA,,P,P,P,P,P,F,F,P,8,11,2014,0811,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,,2014-08-11 18:00:00,,21.473,,23.966,,13.9264,,14.0508,,0.288,,21.473,,21.483,,85.932,,P,P,P,P,P,F,F,P
TestDOPct,2014-08-11,18:30:00,2014-08-11 18:30:00,21.378,10229556,688,23.677,14.0504,13.9296,0.279,21.378,21.388,85.552,10229567,688,NA,,P,P,P,P,P,F,F,P,8,11,2014,0811,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,,2014-08-11 18:30:00,,21.378,,23.677,,13.9296,,14.0504,,0.279,,21.378,,21.388,,85.552,,P,P,P,P,P,F,F,P
TestDOPct,2014-08-11,19:00:00,2014-08-11 19:00:00,21.282,10229556,689,23.484,14.0547,13.9355,0.276,21.282,21.292,85.168,10229567,689,NA,,P,P,P,P,P,F,F,P,8,11,2014,0811,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,,2014-08-11 19:00:00,,21.282,,23.484,,13.9355,,14.0547,,0.276,,21.282,,21.292,,85.168,,P,P,P,P,P,F,F,P
TestDOPct,2014-08-11,19:30:00,2014-08-11 19:30:00,21.187,10229556,690,23.292,14.0566,13.9368,0.277,21.187,21.197,84.788,10229567,690,NA,,P,P,P,P,P,F,F,P,8,11,2014,0811,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,,2014-08-11 19:30:00,,21.187,,23.292,,13.9368,,14.0566,,0.277,,21.187,,21.197,,84.788,,P,P,P,P,P,F,F,P
TestDOPct,2014-08-11,20:00:00,2014-08-11 20:00:00,21.091,10229556,691,23.1,14.0539,13.9358,0.273,21.091,21.101,84.404,10229567,691,NA,,P,P,P,P,P,F,F,P,8,11,2014,0811,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,,2014-08-11 20:00:00,,21.091,,23.1,,13.9358,,14.0539,,0.273,,21.091,,21.101,,84.404,,P,P,P,P,P,F,F,P
TestDOPct,2014-08-11,20:30:00,2014-08-11 20:30:00,20.996,10229556,692,22.908,14.0558,13.9348,0.28,20.996,21.006,84.024,10229567,692,NA,,P,P,P,P,P,F,F,P,8,11,2014,0811,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,,2014-08-11 20:30:00,,20.996,,22.908,,13.9348,,14.0558,,0.28,,20.996,,21.006,,84.024,,P,P,P,P,P,F,F,P
TestDOPct,2014-08-11,21:00:00,2014-08-11 21:00:00,20.996,10229556,693,22.717,14.0582,13.9361,0.282,20.996,21.006,84.024,10229567,693,NA,,P,P,P,P,P,F,F,P,8,11,2014,0811,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,,2014-08-11 21:00:00,,20.996,,22.717,,13.9361,,14.0582,,0.282,,20.996,,21.006,,84.024,,P,P,P,P,P,F,F,P
TestDOPct,2014-08-11,21:30:00,2014-08-11 21:30:00,20.901,10229556,694,22.621,14.0624,13.9449,0.272,20.901,20.911,83.644,10229567,694,NA,,P,P,P,P,P,F,F,P,8,11,2014,0811,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,,2014-08-11 21:30:00,,20.901,,22.621,,13.9449,,14.0624,,0.272,,20.901,,20.911,,83.644,,P,P,P,P,P,F,F,P
TestDOPct,2014-08-11,22:00:00,2014-08-11 22:00:00,20.901,10229556,695,22.046,14.0695,13.9465,0.284,20.901,20.911,83.644,10229567,695,NA,,P,P,P,P,P,F,F,P,8,11,2014,0811,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,,2014-08-11 22:00:00,,20.901,,22.046,,13.9465,,14.0695,,0.284,,20.901,,20.911,,83.644,,P,P,P,P,P,F,F,P
TestDOPct,2014-08-11,22:30:00,2014-08-11 22:30:00,20.805,10229556,696,21.282,14.0691,13.9518,0.271,20.805,20.815,83.26,10229567,696,NA,,P,P,P,P,P,F,F,P,8,11,2014,0811,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,,2014-08-11 22:30:00,,20.805,,21.282,,13.9518,,14.0691,,0.271,,20.805,,20.815,,83.26,,P,P,P,P,P,F,F,P
TestDOPct,2014-08-11,23:00:00,2014-08-11 23:00:00,20.71,10229556,697,20.901,14.0781,13.9592,0.275,20.71,20.72,82.88,10229567,697,NA,,P,P,P,P,P,F,F,P,8,11,2014,0811,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,,2014-08-11 23:00:00,,20.71,,20.901,,13.9592,,14.0781,,0.275,,20.71,,20.72,,82.88,,P,P,P,P,P,F,F,P
TestDOPct,2014-08-11,23:30:00,2014-08-11 23:30:00,20.615,10229556,698,20.424,14.0753,13.9518,0.286,20.615,20.625,82.5,10229567,698,NA,,P,P,P,P,P,F,F,P,8,11,2014,0811,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,,2014-08-11 23:30:00,,20.615,,20.424,,13.9518,,14.0753,,0.286,,20.615,,20.625,,82.5,,P,P,P,P,P,F,F,P
TestDOPct,2014-08-12,00:00:00,2014-08-12 00:00:00,20.519,10229556,699,20.138,14.0703,13.9478,0.283,20.519,20.529,82.116,10229567,699,NA,,P,P,P,P,P,F,F,P,8,12,2014,0812,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,,2014-08-12 00:00:00,,20.519,,20.138,,13.9478,,14.0703,,0.283,,20.519,,20.529,,82.116,,P,P,P,P,P,F,F,P
TestDOPct,2014-08-12,00:30:00,2014-08-12 00:30:00,20.424,10229556,700,19.948,14.0652,13.9445,0.279,20.424,20.434,81.736,10229567,700,NA,,P,P,P,P,P,F,F,P,8,12,2014,0812,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,,2014-08-12 00:30:00,,20.424,,19.948,,13.9445,,14.0652,,0.279,,20.424,,20.434,,81.736,,P,P,P,P,P,F,F,P
TestDOPct,2014-08-12,01:00:00,2014-08-12 01:00:00,20.424,10229556,701,19.758,14.0629,13.9412,0.281,20.424,20.434,81.736,10229567,701,NA,,P,P,P,P,P,F,F,P,8,12,2014,0812,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,,2014-08-12 01:00:00,,20.424,,19.758,,13.9412,,14.0629,,0.281,,20.424,,20.434,,81.736,,P,P,P,P,P,F,F,P
TestDOPct,2014-08-12,01:30:00,2014-08-12 01:30:00,20.329,10229556,702,19.662,14.0601,13.936,0.287,20.329,20.339,81.356,10229567,702,NA,,P,P,P,P,P,F,F,P,8,12,2014,0812,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,,2014-08-12 01:30:00,,20.329,,19.662,,13.936,,14.0601,,0.287,,20.329,,20.339,,81.356,,P,P,P,P,P,F,F,P
TestDOPct,2014-08-12,02:00:00,2014-08-12 02:00:00,20.234,10229556,703,19.567,14.0526,13.9306,0.282,20.234,20.244,80.976,10229567,703,NA,,P,P,P,P,P,F,F,P,8,12,2014,0812,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,,2014-08-12 02:00:00,,20.234,,19.567,,13.9306,,14.0526,,0.282,,20.234,,20.244,,80.976,,P,P,P,P,P,F,F,P
